burn_no.,lat,lon,date
10206,36.877941,-89.78286,9/21/2020 0:00
10207,36.872894,-89.778343,9/21/2020 0:00
10208,35.460545,-90.744736,9/21/2020 0:00
10209,35.459919,-90.742844,9/21/2020 0:00
10210,36.344391,-89.826706,9/21/2020 0:00
10211,36.34465,-89.822769,9/21/2020 0:00
10212,36.117916,-90.756058,9/21/2020 0:00
10213,35.936691,-89.713364,9/22/2020 0:00
10214,36.449665,-92.341515,9/23/2020 0:00
10215,35.244347,-92.617805,9/25/2020 0:00
10216,36.371792,-91.985603,9/25/2020 0:00
10217,36.370716,-91.986458,9/25/2020 0:00
10218,34.681137,-94.794022,9/26/2020 0:00
10219,34.677418,-94.795143,9/26/2020 0:00
10220,36.244831,-92.590607,9/26/2020 0:00
10221,33.582581,-92.486748,9/26/2020 0:00
10222,32.490734,-92.202927,9/26/2020 0:00
10223,36.194931,-94.455086,9/26/2020 0:00
10224,36.423199,-90.430588,9/26/2020 0:00
10225,36.403912,-90.390884,9/26/2020 0:00
10226,36.400547,-90.398415,9/26/2020 0:00
10227,36.417526,-90.428215,9/26/2020 0:00
10228,36.40197,-90.393341,9/26/2020 0:00
10229,36.402519,-90.395973,9/26/2020 0:00
10230,36.41328,-90.420746,9/26/2020 0:00
10231,36.105896,-91.039871,9/26/2020 0:00
10232,36.112274,-91.039673,9/26/2020 0:00
10233,36.411865,-90.425827,9/26/2020 0:00
10234,36.416107,-90.433304,9/26/2020 0:00
10235,36.111778,-91.042374,9/26/2020 0:00
10236,36.106392,-91.037201,9/26/2020 0:00
10237,36.119053,-91.033989,9/26/2020 0:00
10238,36.335106,-90.568817,9/26/2020 0:00
10239,35.971695,-91.103416,9/26/2020 0:00
10240,36.113697,-91.033516,9/26/2020 0:00
10241,36.113438,-91.037636,9/26/2020 0:00
10242,36.335361,-90.564392,9/26/2020 0:00
10243,36.256664,-90.585426,9/26/2020 0:00
10244,36.118793,-91.038094,9/26/2020 0:00
10245,36.869606,-89.790024,9/26/2020 0:00
10246,36.443375,-90.398392,9/26/2020 0:00
10247,36.884354,-90.075172,9/26/2020 0:00
10248,36.890285,-90.070793,9/26/2020 0:00
10249,36.890041,-90.075569,9/26/2020 0:00
10250,36.437565,-90.402473,9/26/2020 0:00
10251,36.438057,-90.393456,9/26/2020 0:00
10252,36.41386,-90.427834,9/26/2020 0:00
10253,36.904987,-89.65657,9/26/2020 0:00
10254,36.905231,-89.651497,9/26/2020 0:00
10255,36.440651,-90.643898,9/26/2020 0:00
10256,36.440903,-90.639526,9/26/2020 0:00
10257,36.443127,-90.402908,9/26/2020 0:00
10258,36.435158,-90.643463,9/26/2020 0:00
10259,36.435413,-90.639099,9/26/2020 0:00
10260,36.520546,-92.053154,9/26/2020 0:00
10261,36.438046,-91.280479,9/26/2020 0:00
10262,36.457024,-90.353905,9/26/2020 0:00
10263,36.456768,-90.358459,9/26/2020 0:00
10264,36.419415,-90.428246,9/26/2020 0:00
10265,36.439659,-91.278572,9/26/2020 0:00
10266,36.44669,-90.439392,9/26/2020 0:00
10267,36.837715,-90.095757,9/26/2020 0:00
10268,36.835819,-90.0961,9/26/2020 0:00
10269,36.758747,-90.042885,9/26/2020 0:00
10270,36.446438,-90.443893,9/26/2020 0:00
10271,36.442883,-90.40744,9/26/2020 0:00
10272,36.437813,-90.397972,9/26/2020 0:00
10273,36.534389,-90.644211,9/26/2020 0:00
10274,36.528896,-90.643761,9/26/2020 0:00
10275,36.867542,-90.069176,9/26/2020 0:00
10276,36.713379,-90.309937,9/26/2020 0:00
10277,36.71312,-90.314545,9/26/2020 0:00
10278,36.867775,-90.064415,9/26/2020 0:00
10279,36.884598,-90.070396,9/26/2020 0:00
10280,36.711426,-90.30838,9/26/2020 0:00
10281,36.711193,-90.312988,9/26/2020 0:00
10282,36.875378,-89.790413,9/26/2020 0:00
10283,36.795448,-89.255661,9/26/2020 0:00
10284,35.641163,-89.947586,9/27/2020 0:00
10285,36.143875,-94.559105,9/27/2020 0:00
10286,36.147163,-94.558319,9/27/2020 0:00
10287,34.002579,-93.902901,9/27/2020 0:00
10288,36.576134,-91.795494,9/27/2020 0:00
10289,33.592163,-92.905815,9/27/2020 0:00
10290,33.592945,-92.91024,9/27/2020 0:00
10291,33.697815,-93.027992,9/27/2020 0:00
10292,35.052036,-90.163109,9/27/2020 0:00
10293,35.762306,-94.353706,9/27/2020 0:00
10294,35.410236,-93.775742,9/27/2020 0:00
10295,35.935978,-89.715904,9/27/2020 0:00
10296,35.795147,-91.748123,9/27/2020 0:00
10297,36.856312,-92.752403,9/27/2020 0:00
10298,35.7943,-91.743462,9/27/2020 0:00
10299,35.04467,-90.16526,9/27/2020 0:00
10300,36.515018,-92.325928,9/27/2020 0:00
10301,35.478996,-94.176918,9/27/2020 0:00
10302,32.491936,-92.20134,9/27/2020 0:00
10303,32.468182,-92.152916,9/27/2020 0:00
10304,32.464657,-92.153824,9/27/2020 0:00
10305,35.939682,-89.714798,9/27/2020 0:00
10306,35.947083,-89.712578,9/27/2020 0:00
10307,35.953548,-91.397705,9/27/2020 0:00
10308,34.570225,-93.962639,9/27/2020 0:00
10309,35.88979,-89.778458,9/27/2020 0:00
10310,35.639374,-89.943626,9/27/2020 0:00
10311,33.640362,-94.114029,9/27/2020 0:00
10312,36.783344,-90.130714,9/27/2020 0:00
10313,36.20219,-90.07119,9/27/2020 0:00
10314,36.379364,-90.672134,9/27/2020 0:00
10315,36.106209,-90.373611,9/27/2020 0:00
10316,35.958515,-91.022537,9/27/2020 0:00
10317,35.949062,-91.034615,9/27/2020 0:00
10318,36.179092,-89.939796,9/27/2020 0:00
10319,33.593037,-92.905548,9/27/2020 0:00
10320,36.435478,-90.6689,9/27/2020 0:00
10321,36.400837,-90.128372,9/27/2020 0:00
10322,36.064518,-89.936615,9/27/2020 0:00
10323,36.860634,-89.353157,9/27/2020 0:00
10324,36.865166,-89.353722,9/27/2020 0:00
10325,36.311771,-90.225372,9/27/2020 0:00
10326,36.307491,-90.224777,9/27/2020 0:00
10327,36.30275,-90.229134,9/27/2020 0:00
10328,36.830662,-89.496429,9/27/2020 0:00
10329,36.826176,-89.495857,9/27/2020 0:00
10330,35.916725,-89.993546,9/27/2020 0:00
10331,36.435024,-90.67363,9/27/2020 0:00
10332,36.581589,-89.69841,9/27/2020 0:00
10333,36.303215,-90.22419,9/27/2020 0:00
10334,36.821682,-89.495285,9/27/2020 0:00
10335,36.060181,-89.936035,9/27/2020 0:00
10336,36.831718,-89.804398,9/27/2020 0:00
10337,33.754726,-89.969986,9/27/2020 0:00
10338,36.480888,-90.593712,9/27/2020 0:00
10339,36.833656,-89.499619,9/27/2020 0:00
10340,36.354847,-90.706657,9/27/2020 0:00
10341,36.359016,-90.70726,9/27/2020 0:00
10342,36.378902,-90.676842,9/27/2020 0:00
10343,36.72287,-89.941803,9/27/2020 0:00
10344,36.472118,-90.64061,9/27/2020 0:00
10345,36.110439,-90.374199,9/27/2020 0:00
10346,36.398529,-90.791565,9/27/2020 0:00
10347,36.39809,-90.796204,9/27/2020 0:00
10348,36.402683,-90.792168,9/27/2020 0:00
10349,36.402241,-90.796806,9/27/2020 0:00
10350,36.837067,-89.896317,9/27/2020 0:00
10351,36.832684,-89.895721,9/27/2020 0:00
10352,36.831261,-89.809731,9/27/2020 0:00
10353,35.945526,-90.445,9/27/2020 0:00
10354,35.953945,-90.44619,9/27/2020 0:00
10355,36.828682,-89.504585,9/27/2020 0:00
10356,36.840542,-89.805565,9/27/2020 0:00
10357,36.836128,-89.804977,9/27/2020 0:00
10358,36.105736,-90.378441,9/27/2020 0:00
10359,36.481804,-90.584183,9/27/2020 0:00
10360,36.33807,-90.434433,9/27/2020 0:00
10361,36.477734,-90.308357,9/27/2020 0:00
10362,36.478191,-90.303421,9/27/2020 0:00
10363,36.47728,-90.313286,9/27/2020 0:00
10364,36.807785,-91.892792,9/27/2020 0:00
10365,36.81171,-91.893433,9/27/2020 0:00
10366,36.810425,-91.89534,9/27/2020 0:00
10367,36.481346,-90.588943,9/27/2020 0:00
10368,36.870155,-89.34864,9/27/2020 0:00
10369,36.82917,-89.499039,9/27/2020 0:00
10370,36.400375,-90.1334,9/27/2020 0:00
10371,36.109585,-90.372757,9/27/2020 0:00
10372,36.109142,-90.377586,9/27/2020 0:00
10373,36.391571,-92.045021,9/27/2020 0:00
10374,36.388149,-91.964645,9/27/2020 0:00
10375,36.472572,-90.63588,9/27/2020 0:00
10376,36.109966,-90.379021,9/27/2020 0:00
10377,36.902409,-90.307938,9/27/2020 0:00
10378,36.405144,-90.128983,9/27/2020 0:00
10379,35.309872,-94.013893,9/27/2020 0:00
10380,36.820198,-89.49791,9/27/2020 0:00
10381,36.830208,-89.501984,9/27/2020 0:00
10382,36.369774,-90.134338,9/27/2020 0:00
10383,35.944988,-91.034004,9/27/2020 0:00
10384,32.489826,-92.200043,9/28/2020 0:00
10385,33.753632,-89.966576,9/28/2020 0:00
10386,34.116894,-89.694435,9/28/2020 0:00
10387,35.680843,-88.962067,9/28/2020 0:00
10388,32.277058,-92.730171,9/28/2020 0:00
10389,35.246166,-92.61319,9/28/2020 0:00
10390,33.423126,-91.766457,9/28/2020 0:00
10391,36.492798,-92.644905,9/28/2020 0:00
10392,36.531406,-93.993858,9/28/2020 0:00
10393,36.553989,-94.382111,9/28/2020 0:00
10394,36.555122,-94.381363,9/28/2020 0:00
10395,32.492031,-92.199883,9/28/2020 0:00
10396,32.808151,-93.064156,9/28/2020 0:00
10397,33.254402,-94.127159,9/28/2020 0:00
10398,33.257805,-94.127983,9/28/2020 0:00
10399,35.936195,-89.711632,9/28/2020 0:00
10400,36.904823,-90.827087,9/28/2020 0:00
10401,34.513287,-92.979362,9/28/2020 0:00
10402,35.642933,-89.945107,9/29/2020 0:00
10403,35.941189,-89.713036,9/29/2020 0:00
10404,35.891445,-89.778625,9/29/2020 0:00
10405,34.001732,-93.903473,9/29/2020 0:00
10406,36.947445,-88.608513,9/29/2020 0:00
10407,35.793362,-91.745201,9/29/2020 0:00
10408,32.483158,-92.150436,9/29/2020 0:00
10409,35.933704,-89.714386,9/29/2020 0:00
10410,35.410683,-93.774437,9/29/2020 0:00
10411,35.937447,-89.713699,9/29/2020 0:00
10412,32.488781,-92.201759,9/29/2020 0:00
10413,32.426308,-94.779961,9/29/2020 0:00
10414,35.945591,-89.717918,9/29/2020 0:00
10415,32.492878,-92.201118,9/29/2020 0:00
10416,35.649155,-89.932564,9/29/2020 0:00
10417,32.425903,-94.780205,9/29/2020 0:00
10418,35.89584,-89.783531,9/29/2020 0:00
10419,32.535294,-90.139946,9/29/2020 0:00
10420,32.488361,-92.200676,9/29/2020 0:00
10421,33.099907,-91.612167,9/29/2020 0:00
10422,32.663548,-94.789925,9/29/2020 0:00
10423,33.814182,-94.502274,9/29/2020 0:00
10424,36.686184,-93.224541,9/29/2020 0:00
10425,33.896149,-93.742706,9/29/2020 0:00
10426,36.045418,-91.836975,9/29/2020 0:00
10427,33.256268,-94.127197,9/29/2020 0:00
10428,32.665199,-94.793037,9/29/2020 0:00
10429,33.0998,-91.609657,9/29/2020 0:00
10430,32.666328,-94.787827,9/29/2020 0:00
10431,33.254295,-94.129654,9/29/2020 0:00
10432,35.76572,-89.967865,9/29/2020 0:00
10433,32.667946,-94.791306,9/29/2020 0:00
10434,33.813156,-94.507088,9/29/2020 0:00
10435,35.197166,-90.926285,9/29/2020 0:00
10436,36.27063,-92.804108,9/29/2020 0:00
10437,36.27129,-92.801811,9/29/2020 0:00
10438,35.564663,-92.504753,9/29/2020 0:00
10439,36.240601,-94.391197,9/29/2020 0:00
10440,33.812122,-94.511902,9/29/2020 0:00
10441,34.232887,-92.047066,9/29/2020 0:00
10442,34.232288,-92.049644,9/29/2020 0:00
10443,32.300404,-94.758774,9/29/2020 0:00
10444,35.564445,-92.506943,9/29/2020 0:00
10445,34.076481,-94.324089,9/29/2020 0:00
10446,32.354088,-91.891144,9/29/2020 0:00
10447,35.761578,-89.971489,9/29/2020 0:00
10448,35.427452,-92.166054,9/29/2020 0:00
10449,36.454067,-92.055687,9/29/2020 0:00
10450,36.455051,-92.050484,9/29/2020 0:00
10451,34.514099,-92.980751,9/29/2020 0:00
10452,35.93528,-89.715012,9/30/2020 0:00
10453,36.453018,-92.054695,9/30/2020 0:00
10454,32.483028,-92.152519,9/30/2020 0:00
10455,32.491867,-92.200569,9/30/2020 0:00
10456,36.294056,-91.696205,9/30/2020 0:00
10457,33.999893,-93.905632,9/30/2020 0:00
10458,35.937485,-89.71595,9/30/2020 0:00
10459,36.121609,-91.090073,9/30/2020 0:00
10460,35.653137,-91.244087,9/30/2020 0:00
10461,35.641769,-89.944733,9/30/2020 0:00
10462,35.794861,-91.748177,9/30/2020 0:00
10463,35.947227,-89.714737,9/30/2020 0:00
10464,35.64312,-89.944908,9/30/2020 0:00
10465,32.278606,-92.730484,9/30/2020 0:00
10466,35.647049,-89.930862,9/30/2020 0:00
10467,33.998894,-93.906403,9/30/2020 0:00
10468,35.938282,-89.71006,9/30/2020 0:00
10469,35.639374,-89.94593,9/30/2020 0:00
10470,35.946632,-89.71389,9/30/2020 0:00
10471,35.795963,-91.744423,9/30/2020 0:00
10472,34.002121,-93.903847,9/30/2020 0:00
10473,35.93198,-89.712944,9/30/2020 0:00
10474,36.758423,-89.401741,9/30/2020 0:00
10475,32.238331,-93.971382,9/30/2020 0:00
10476,32.901604,-94.319504,9/30/2020 0:00
10477,32.902737,-94.315117,9/30/2020 0:00
10478,32.900475,-94.323898,9/30/2020 0:00
10479,32.907089,-94.321541,9/30/2020 0:00
10480,32.90596,-94.325943,9/30/2020 0:00
10481,36.63131,-92.270035,9/30/2020 0:00
10482,36.537331,-89.135254,9/30/2020 0:00
10483,35.584129,-90.402382,9/30/2020 0:00
10484,33.86813,-94.593864,9/30/2020 0:00
10485,36.333763,-90.236786,9/30/2020 0:00
10486,35.588341,-90.403755,9/30/2020 0:00
10487,36.080078,-90.385674,9/30/2020 0:00
10488,36.081203,-90.387878,9/30/2020 0:00
10489,36.333424,-90.238129,9/30/2020 0:00
10490,36.334415,-90.233482,9/30/2020 0:00
10491,35.934994,-91.59893,9/30/2020 0:00
10492,35.934921,-91.59642,9/30/2020 0:00
10493,35.770683,-89.986671,9/30/2020 0:00
10494,35.771683,-89.98204,9/30/2020 0:00
10495,36.329304,-90.236855,9/30/2020 0:00
10496,35.571777,-90.314857,9/30/2020 0:00
10497,33.870445,-94.585083,9/30/2020 0:00
10498,35.572845,-90.31002,9/30/2020 0:00
10499,35.566517,-90.318359,9/30/2020 0:00
10500,35.567581,-90.313499,9/30/2020 0:00
10501,35.564453,-90.307304,9/30/2020 0:00
10502,33.869286,-94.58947,9/30/2020 0:00
10503,32.09333,-92.040504,9/30/2020 0:00
10504,32.097485,-92.045555,9/30/2020 0:00
10505,32.098309,-92.042114,9/30/2020 0:00
10506,32.096653,-92.049011,9/30/2020 0:00
10507,35.890812,-89.779099,9/30/2020 0:00
10508,33.870438,-94.593063,9/30/2020 0:00
10509,36.330292,-90.232185,9/30/2020 0:00
10510,36.331287,-90.227524,9/30/2020 0:00
10511,35.548656,-90.317787,9/30/2020 0:00
10512,32.587364,-93.024803,9/30/2020 0:00
10513,32.586426,-93.028648,9/30/2020 0:00
10514,32.591614,-93.030418,9/30/2020 0:00
10515,34.445835,-91.093147,9/30/2020 0:00
10516,32.592548,-93.026588,9/30/2020 0:00
10517,32.590691,-93.034195,9/30/2020 0:00
10518,32.59021,-93.026184,9/30/2020 0:00
10519,36.082966,-90.050636,9/30/2020 0:00
10520,32.236275,-93.967133,9/30/2020 0:00
10521,36.503292,-90.693291,9/30/2020 0:00
10522,32.490108,-92.201439,9/30/2020 0:00
10523,32.589252,-93.030014,9/30/2020 0:00
10524,32.588306,-93.033775,9/30/2020 0:00
10525,35.646034,-89.933472,9/30/2020 0:00
10526,36.077877,-90.053932,9/30/2020 0:00
10527,36.078873,-90.049316,9/30/2020 0:00
10528,33.864998,-94.583076,9/30/2020 0:00
10529,36.368908,-90.338799,9/30/2020 0:00
10530,35.597038,-90.077515,9/30/2020 0:00
10531,35.598068,-90.072815,9/30/2020 0:00
10532,35.596947,-90.079483,9/30/2020 0:00
10533,35.597954,-90.074768,9/30/2020 0:00
10534,35.593811,-90.073433,9/30/2020 0:00
10535,32.229702,-93.969467,9/30/2020 0:00
10536,34.180508,-92.418015,9/30/2020 0:00
10537,32.235168,-93.971504,9/30/2020 0:00
10538,32.23082,-93.96508,9/30/2020 0:00
10539,36.661343,-89.064934,9/30/2020 0:00
10540,32.239464,-93.967026,9/30/2020 0:00
10541,33.867252,-94.582237,9/30/2020 0:00
10542,33.86499,-94.591057,9/30/2020 0:00
10543,36.288044,-88.736824,9/30/2020 0:00
10544,33.45385,-94.165512,9/30/2020 0:00
10545,33.797138,-93.781113,9/30/2020 0:00
10546,33.798145,-93.777122,9/30/2020 0:00
10547,35.570713,-90.31971,9/30/2020 0:00
10548,36.117077,-91.087769,9/30/2020 0:00
10549,32.301033,-94.762642,9/30/2020 0:00
10550,33.866119,-94.586655,9/30/2020 0:00
10551,35.545788,-90.319176,9/30/2020 0:00
10552,33.801376,-94.514488,9/30/2020 0:00
10553,33.79594,-94.512512,9/30/2020 0:00
10554,35.935429,-89.711853,9/30/2020 0:00
10555,34.524628,-92.411308,9/30/2020 0:00
10556,36.353436,-93.611954,9/30/2020 0:00
10557,36.35828,-93.613884,9/30/2020 0:00
10558,32.658909,-91.414803,9/30/2020 0:00
10559,34.526958,-92.417358,9/30/2020 0:00
10560,36.762333,-89.402985,9/30/2020 0:00
10561,32.23727,-93.969643,9/30/2020 0:00
10562,32.233589,-93.966805,9/30/2020 0:00
10563,32.227032,-93.972267,9/30/2020 0:00
10564,32.227318,-93.966522,9/30/2020 0:00
10565,32.873829,-91.644798,9/30/2020 0:00
10566,32.87669,-91.647774,9/30/2020 0:00
10567,32.901287,-94.321442,9/30/2020 0:00
10568,32.901562,-94.315758,9/30/2020 0:00
10569,32.907471,-94.321686,9/30/2020 0:00
10570,33.922932,-91.568176,9/30/2020 0:00
10571,33.922745,-91.576538,9/30/2020 0:00
10572,32.589195,-93.023132,9/30/2020 0:00
10573,32.588921,-93.02977,9/30/2020 0:00
10574,32.593155,-93.029312,9/30/2020 0:00
10575,33.927643,-91.57476,9/30/2020 0:00
10576,34.183853,-92.414093,9/30/2020 0:00
10577,33.920483,-91.574623,9/30/2020 0:00
10578,32.969288,-91.48806,9/30/2020 0:00
10579,32.97385,-91.487259,9/30/2020 0:00
10580,33.454197,-94.166031,9/30/2020 0:00
10581,32.856071,-94.718552,9/30/2020 0:00
10582,32.855766,-94.723984,9/30/2020 0:00
10583,32.857189,-94.722168,9/30/2020 0:00
10584,32.301735,-94.761238,9/30/2020 0:00
10585,33.108913,-93.913704,9/30/2020 0:00
10586,33.112236,-93.917755,9/30/2020 0:00
10587,33.11253,-93.911743,9/30/2020 0:00
10588,33.106205,-93.911461,9/30/2020 0:00
10589,31.936092,-91.73172,9/30/2020 0:00
10590,31.940723,-91.732552,9/30/2020 0:00
10591,33.800385,-94.511353,9/30/2020 0:00
10592,33.799465,-94.509277,9/30/2020 0:00
10593,33.799213,-94.514908,9/30/2020 0:00
10594,33.869827,-94.586113,9/30/2020 0:00
10595,32.23753,-93.963829,9/30/2020 0:00
10596,32.663666,-94.791374,9/30/2020 0:00
10597,35.649609,-89.934387,10/1/2020 0:00
10598,36.2864,-88.738632,10/1/2020 0:00
10599,36.287384,-88.739395,10/1/2020 0:00
10600,35.643661,-89.947487,10/1/2020 0:00
10601,32.489044,-92.201485,10/1/2020 0:00
10602,36.088753,-89.180573,10/1/2020 0:00
10603,33.453934,-94.164497,10/1/2020 0:00
10604,35.794891,-91.744186,10/1/2020 0:00
10605,33.110039,-93.918633,10/1/2020 0:00
10606,35.644997,-89.945419,10/1/2020 0:00
10607,35.645203,-89.947006,10/1/2020 0:00
10608,32.2262,-93.969818,10/1/2020 0:00
10609,35.647339,-89.933739,10/1/2020 0:00
10610,36.083557,-89.182617,10/1/2020 0:00
10611,35.64423,-89.94323,10/1/2020 0:00
10612,35.085381,-90.082954,10/1/2020 0:00
10613,33.456932,-94.167633,10/1/2020 0:00
10614,31.951195,-92.042183,10/1/2020 0:00
10615,34.432995,-90.013145,10/1/2020 0:00
10616,31.943064,-92.046089,10/1/2020 0:00
10617,31.944891,-92.039642,10/1/2020 0:00
10618,32.236698,-93.96907,10/1/2020 0:00
10619,32.234966,-93.967056,10/1/2020 0:00
10620,31.946686,-92.033287,10/1/2020 0:00
10621,32.805141,-92.846222,10/1/2020 0:00
10622,32.808979,-92.832787,10/1/2020 0:00
10623,32.801842,-92.842812,10/1/2020 0:00
10624,32.803795,-92.836113,10/1/2020 0:00
10625,32.810196,-92.838791,10/1/2020 0:00
10626,34.334686,-90.251839,10/1/2020 0:00
10627,32.077293,-92.765099,10/1/2020 0:00
10628,32.808231,-92.845528,10/1/2020 0:00
10629,32.807072,-92.839462,10/1/2020 0:00
10630,36.632778,-89.682259,10/1/2020 0:00
10631,36.627731,-89.680298,10/1/2020 0:00
10632,36.628696,-89.676483,10/1/2020 0:00
10633,36.629658,-89.672676,10/1/2020 0:00
10634,36.623646,-89.674538,10/1/2020 0:00
10635,36.221554,-93.686577,10/1/2020 0:00
10636,36.226612,-93.686134,10/1/2020 0:00
10637,36.220444,-93.683563,10/1/2020 0:00
10638,32.960873,-91.471725,10/1/2020 0:00
10639,35.74968,-90.09639,10/1/2020 0:00
10640,32.95932,-91.477417,10/1/2020 0:00
10641,34.290932,-91.505569,10/1/2020 0:00
10642,32.957104,-91.473595,10/1/2020 0:00
10643,35.447952,-90.665535,10/1/2020 0:00
10644,32.958679,-91.467964,10/1/2020 0:00
10645,32.963131,-91.475899,10/1/2020 0:00
10646,31.935616,-91.730515,10/1/2020 0:00
10647,36.086922,-89.96933,10/1/2020 0:00
10648,36.08588,-89.973381,10/1/2020 0:00
10649,35.584316,-90.125366,10/1/2020 0:00
10650,35.187897,-90.92231,10/1/2020 0:00
10651,33.83604,-90.10154,10/1/2020 0:00
10652,35.558994,-90.398727,10/1/2020 0:00
10653,35.553207,-90.402069,10/1/2020 0:00
10654,36.662346,-91.559959,10/1/2020 0:00
10655,33.857765,-94.611115,10/1/2020 0:00
10656,33.864513,-94.614075,10/1/2020 0:00
10657,35.24939,-90.970963,10/1/2020 0:00
10658,33.631973,-93.979576,10/1/2020 0:00
10659,33.460564,-94.596275,10/1/2020 0:00
10660,33.457397,-94.59478,10/1/2020 0:00
10661,33.464237,-94.597664,10/1/2020 0:00
10662,35.583214,-90.129585,10/1/2020 0:00
10663,35.589611,-90.127403,10/1/2020 0:00
10664,35.588509,-90.13163,10/1/2020 0:00
10665,35.750225,-90.096786,10/1/2020 0:00
10666,35.554348,-90.397705,10/1/2020 0:00
10667,36.405945,-92.854752,10/1/2020 0:00
10668,36.564365,-90.207985,10/1/2020 0:00
10669,36.563309,-90.212067,10/1/2020 0:00
10670,35.749123,-90.100952,10/1/2020 0:00
10671,35.555489,-90.393326,10/1/2020 0:00
10672,32.880196,-91.5224,10/1/2020 0:00
10673,35.450836,-90.302856,10/1/2020 0:00
10674,35.583523,-90.899536,10/1/2020 0:00
10675,35.584774,-90.894905,10/1/2020 0:00
10676,35.578026,-90.897377,10/1/2020 0:00
10677,33.634205,-93.97213,10/1/2020 0:00
10678,32.927315,-94.342567,10/1/2020 0:00
10679,32.929813,-94.334396,10/1/2020 0:00
10680,32.925152,-94.335823,10/1/2020 0:00
10681,31.978727,-91.796944,10/1/2020 0:00
10682,35.485203,-92.183632,10/1/2020 0:00
10683,35.944847,-90.447983,10/1/2020 0:00
10684,35.486717,-92.178215,10/1/2020 0:00
10685,35.479454,-92.180847,10/1/2020 0:00
10686,36.756836,-89.163734,10/1/2020 0:00
10687,32.81213,-92.832161,10/1/2020 0:00
10688,35.296951,-94.657196,10/1/2020 0:00
10689,31.949375,-92.048599,10/1/2020 0:00
10690,36.757717,-89.160172,10/1/2020 0:00
10691,36.758598,-89.156593,10/1/2020 0:00
10692,31.950663,-92.04718,10/1/2020 0:00
10693,31.935434,-91.812965,10/1/2020 0:00
10694,31.941107,-91.809464,10/1/2020 0:00
10695,31.940823,-91.813446,10/1/2020 0:00
10696,32.92667,-94.342499,10/1/2020 0:00
10697,34.47084,-90.963036,10/1/2020 0:00
10698,34.911045,-89.699638,10/1/2020 0:00
10699,31.944054,-92.042992,10/1/2020 0:00
10700,31.971691,-91.792114,10/1/2020 0:00
10701,34.911274,-89.693924,10/1/2020 0:00
10702,34.913109,-89.69622,10/1/2020 0:00
10703,35.244476,-90.359657,10/1/2020 0:00
10704,35.244724,-90.354256,10/1/2020 0:00
10705,33.961563,-94.279419,10/1/2020 0:00
10706,31.945625,-92.042931,10/1/2020 0:00
10707,32.927143,-94.336723,10/1/2020 0:00
10708,32.930088,-94.34156,10/1/2020 0:00
10709,33.764545,-94.495346,10/1/2020 0:00
10710,33.769234,-94.49588,10/1/2020 0:00
10711,33.768723,-94.501732,10/1/2020 0:00
10712,33.765999,-94.497978,10/1/2020 0:00
10713,32.925407,-94.340965,10/1/2020 0:00
10714,33.634464,-93.976433,10/1/2020 0:00
10715,33.634964,-93.970131,10/1/2020 0:00
10716,34.904995,-91.118118,10/1/2020 0:00
10717,34.906887,-89.695877,10/1/2020 0:00
10718,32.925922,-94.335159,10/1/2020 0:00
10719,32.808678,-94.612465,10/1/2020 0:00
10720,31.950945,-92.04335,10/1/2020 0:00
10721,32.235371,-93.96833,10/1/2020 0:00
10722,31.945911,-92.039101,10/1/2020 0:00
10723,33.770687,-94.49852,10/1/2020 0:00
10724,33.770206,-94.504395,10/1/2020 0:00
10725,33.78894,-94.50666,10/1/2020 0:00
10726,32.813004,-92.838455,10/1/2020 0:00
10727,32.813274,-92.834869,10/1/2020 0:00
10728,33.458961,-94.59565,10/1/2020 0:00
10729,31.944576,-92.035301,10/1/2020 0:00
10730,31.949636,-92.039597,10/1/2020 0:00
10731,32.858219,-94.727081,10/1/2020 0:00
10732,33.859898,-94.615181,10/1/2020 0:00
10733,33.865067,-94.609924,10/1/2020 0:00
10734,33.463608,-94.596199,10/1/2020 0:00
10735,34.343525,-91.575195,10/1/2020 0:00
10736,33.463123,-94.601936,10/1/2020 0:00
10737,32.074997,-92.766472,10/1/2020 0:00
10738,33.864555,-94.615692,10/1/2020 0:00
10739,33.455334,-94.165993,10/1/2020 0:00
10740,33.266884,-92.685753,10/1/2020 0:00
10741,32.074738,-92.769905,10/1/2020 0:00
10742,32.802494,-92.84111,10/1/2020 0:00
10743,33.857914,-94.615601,10/1/2020 0:00
10744,33.863045,-94.610336,10/1/2020 0:00
10745,33.862576,-94.616135,10/1/2020 0:00
10746,33.576439,-90.414398,10/1/2020 0:00
10747,32.202229,-91.312981,10/1/2020 0:00
10748,32.201935,-91.317345,10/1/2020 0:00
10749,32.802227,-92.84465,10/1/2020 0:00
10750,32.807613,-92.841537,10/1/2020 0:00
10751,32.807346,-92.845085,10/1/2020 0:00
10752,32.200802,-91.314659,10/1/2020 0:00
10753,33.851097,-91.505455,10/1/2020 0:00
10754,33.126507,-91.602608,10/1/2020 0:00
10755,33.266247,-92.687874,10/1/2020 0:00
10756,33.661587,-90.078888,10/1/2020 0:00
10757,33.661842,-90.07354,10/1/2020 0:00
10758,33.660637,-90.074959,10/1/2020 0:00
10759,33.235218,-92.82505,10/1/2020 0:00
10760,33.127766,-91.599968,10/1/2020 0:00
10761,34.059425,-91.247826,10/1/2020 0:00
10762,32.862789,-94.727638,10/1/2020 0:00
10763,31.944313,-92.039154,10/1/2020 0:00
10764,31.940304,-92.042488,10/1/2020 0:00
